Sample-ID	ERR494388	ERR494391	ERR494394	ERR494397	ERR494400	ERR494403	ERR494406	ERR494409	ERR494412	ERR494415	ERR494418	SRR3745301	SRR5178151	SRR5178152	SRR5178153	SRR5178154	SRR5178155	SRR5178157	SRR5178158	SRR5178159	SRR5178160	SRR5178161	SRR5178162	SRR5178163	SRR5178164	SRR5178165	SRR5178166	SRR5178167	SRR5178168	SRR5178169	SRR5178170	SRR5178171	ERR494349	ERR494352	ERR494355	ERR494358	ERR494361	ERR494364	ERR494367	ERR494370	ERR494373	ERR494376	ERR494379	ERR494382	ERR494385	SRR5178070	SRR5178071	SRR5178072	SRR5178073	SRR5178074	SRR5178075	SRR5178076	SRR5178077	SRR5178078	SRR5178079	SRR5178080	SRR5178081	SRR5178082	SRR5178083	SRR5178084	SRR5178085	SRR5178086	SRR5178087	SRR5178088	SRR5178089	SRR5178090	SRR5178091	SRR5178092	SRR5178093	SRR5178094	SRR5178095	SRR5178096	SRR5178097	SRR5178098	SRR5178099	SRR5178100	SRR5178101	SRR5178102	SRR5178103	SRR5178104	SRR5178105	SRR5178107	SRR5178108	SRR5178109	SRR5178110	SRR5178111	SRR5178112	SRR5178113	SRR5178114	SRR5178115	SRR5178116	SRR5178117	SRR5178118	SRR5178119	SRR5178120	SRR5178121	SRR5178122	SRR5178123	SRR5178124	SRR5178125	SRR5178126	SRR5178127	SRR5178128	SRR5178129	SRR5178130	SRR5178131	SRR5178132	SRR5178133	SRR5178134	SRR5178135	SRR5178136	SRR5178137	SRR5178138	SRR5178139	SRR5178140	SRR5178141	SRR5178142	SRR5178143	SRR5178144	SRR5178145	SRR5178146	SRR5178147	SRR5178148	SRR5178149	SRR5178150	SRR1745926	SRR1745927	SRR1745928	SRR1745929	SRR1745930	SRR1745931	SRR1745932	SRR1745933	SRR1745934	SRR1745935	SRR6239859	SRR6239860	SRR6239861	SRR6239862	SRR6239863	SRR6239864	SRR6239865	SRR6239866	SRR6239867	SRR6239868	SRR6239869	SRR6239870	SRR6239871	SRR6239872	SRR6239873	SRR6239874	SRR6239875	SRR6239876	SRR6239877	SRR6239878	SRR6239879	SRR6239880	SRR6239881	SRR6239882	SRR6239883	SRR6239884	SRR6239885	SRR6239886	SRR6239887	SRR6239888	SRR6239889	SRR6239890	SRR6239891	SRR6239892	SRR6239893	SRR6239894	SRR6239895	SRR6239896	SRR6239897	SRR6239898	SRR6239899	SRR6239900	SRR6239901	SRR6239902	SRR6239903	SRR6239904	SRR6239905	SRR6239906	SRR6239907	SRR6239908	SRR6239909	SRR6239910	SRR6239911	SRR6239912	SRR6239913	SRR6239914	SRR6239915	SRR6239916	SRR6239917	SRR6239918	SRR6239919	SRR6239920	SRR6239921	SRR6239922	SRR6239923	SRR6239924	SRR6239925	SRR5724716	SRR5724717	SRR5724718	SRR5724719	SRR5724720	SRR5724721	SRR5724722	SRR5724723	SRR5724724	SRR5724725	SRR5724726	SRR5724727	SRR5724728	SRR5724729	SRR5724730	SRR5724731	SRR5724732	SRR5724733	SRR5724734	SRR5724735	SRR5724736	SRR387669	SRR387670	SRR387937	SRR387938	SRR387939	SRR387940	SRR387941	SRR387942	SRR387943	SRR387944	SRR387945	SRR387946	SRR387947	SRR387948	SRR387949	SRR387950	SRR387951	SRR387952	SRR387953	SRR387954	SRR387955	SRR387956	SRR387957	SRR387958	SRR387959	SRR387960	SRR387961	SRR387962	SRR387963	SRR387964	SRR387965	SRR387966	SRR387967	SRR387968	SRR387969	SRR387970	SRR387971	SRR387972	SRR387973	SRR387974	SRR387975	SRR387976	SRR387977	SRR387978	SRR387979	SRR387980	SRR387981	SRR387982	SRR387983	SRR387984	SRR387985	SRR387986	SRR387987	SRR387988	SRR387989	SRR387990	SRR387991	SRR387992	SRR387993	SRR387994	SRR387995	SRR387996	SRR387997	SRR388000	SRR388001	SRR388004	SRR388005	SRR388008	SRR388009	SRR388012	SRR388013	SRR388016	SRR388017	SRR388020	SRR388021	SRR388024	SRR388025	SRR388028	SRR388029	SRR388032	SRR388033	SRR388036	SRR388037	SRR388040	SRR388041	SRR388044	SRR388045	SRR388048	SRR388049	SRR388052	SRR388053	SRR388056	SRR388057	SRR388060	SRR388061	SRR388064	SRR388065	SRR388068	SRR388069	SRR388072	SRR388073	SRR388076	SRR388077	SRR388081	SRR388082	SRR388085	SRR388086	SRR388089	SRR388090	SRR388093	SRR388094	SRR388097	SRR388098	SRR388101	SRR388102	SRR388105	SRR388106	SRR388109	SRR388110
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Allisonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Allisonella;s__Allisonella_histaminiformans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Anaeroglobus	0	30	0	0	0	0	0	0	0	0	2	21	0	0	0	0	1	6	2	0	0	0	2	21	64	276	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	5	9	0	4	1	617	148	0	2	0	1	1	7	0	30	2	5	5	182	3	83	0	12	7	0	0	0	0	0	0	0	52	104	3	21	1	2	0	13	0	3	1	0	1	38	92	0	33	6	172	1	71	18	1	4	5	684	1	13	53	47	27	0	0	1	0	2	4	106	2	0	2	11	7	20	269	11	6	1	3	0	19	14	5	0	131	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	3	134305	78	5693	67769	63	3	131	4	3780	3362	3092	7108	8219	18934	73697	87	5	260	4884	0	0	6	2	0	2	0	0	0	0	27	8	0	0	0	0	5	0	0	96	13	0	0	17	27	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	24	12	0	1	2	9	219	20	14	2	3	0	215	69	22	4	58	9	1	0	0	0	1	0	1	50	725	124	592	29	0	0	1	0	0	12	0	0	3	2	22	61	1	16	64	15	8	4	6	4	55	23	36	2	0	0	78	6
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Colibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1669	2	556	8550	12	0	22704	1	27	12	12	1	10783	756	8702	17	19	1	1708	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	2	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	9	0	1	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Colibacter;s__Colibacter_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	10632	8	186	18558	27	3	6083	2	48	34	36	1	4948	267	3181	6	11	2	601	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	1	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister	0	6741	54	751	668	57	168	5	46	358	603	847	61	58	11	4	40	256	17	0	6	1850	0	33	0	570	63	4	21	27	308	10	23	791	193	2240	269	1870	22	101	5018	113	1163	6616	542	334	0	157	69	39	114	2	2521	298	6	100	14	2	5	10	0	1044	450	15	16	1327	20	50	256	50	26	1	10	2	0	21	8	98	257	228	1949	929	353	29	28	155	57	209	262	3	32	641	811	16	522	209	159	21	12632	523	30	11	42	4386	20	132	414	2014	1649	41	2	162	4	207	379	329	22	1	3	16	27	303	168	413	394	10	2	42	175	81	83	30	645	77	113	412	52	123	514	249	2426	27	11	424	9	210	324	35	308	332	742	659	111	343	8	43	511	703	0	49	195	409	1854	145	1185	311	33	113	357	1138	441	60	5	1267	534	0	89	9	507	1458	8	4098	583	355	539	744	411	1064	312	279	244	259	18	93	295	44	0	93	0	78	622	1	10221	1689	45554	116	45841	25638	115	23267	69611	6	20971	23290	7966	53546	30351	42815	56996	1499	71	1104	74568	4	14	1	1	5	12	30	27	0	1	9	11	6	11	0	0	4	3	1	58	78	7	9	20	112	22	47	8	10	0	0	4	5	2	15	9	17	15	3	0	0	6	32	0	3	98	77	0	1	17	11	0	2	3	0	1	0	2	1	0	1	8	20	3	3	105	104	25	58	17	75	3	17	7	23	30	82	6	20	4	12	0	0	2	16	25	84	16	49	90	78	0	0	1	0	13	23	1	0	2	0	101	64	14	31	45	52	9	9	10	10	30	85	3	16	0	0	7	20
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister_invisus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	13	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	10	1	0	0	0	0	0	0	0	1	1	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	2	1	6	3	1	0	0	0	0	2	0	0	0	2	2	0	2	1	0	0	32	1	0	0	0	17	0	1	1	3	8	0	0	1	0	1	1	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	2	1	0	1	4	2	4	0	1	0	0	0	1	0	0	1	3	2	0	0	1	0	0	0	3	1	1	0	3	2	0	0	0	3	4	0	9	2	0	3	0	4	6	3	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	6	0	0	0	1	3	1	2	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister_micraerophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister_pneumosintes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	2	2	10	30	0	28	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	1	24	10	37993	3174	7	157	3285	0	50944	636	4658	342	20641	10	10326	1	1	6	14686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister_propionicifaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister_sp._oral_clone_BS016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	48648	2	166	29206	3	1	8324	0	30	28	16	2	3285	1298	3694	0	5	4	811	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	51	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister_sp._oral_clone_FY011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	21	22	0	0	4	0	2	0	0	25	17	1	36	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister_sp._oral_clone_MCE7_134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Massilibacillus;s__Massilibacillus_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera	0	4	0	0	0	0	3	0	0	0	1	1	0	13	1	1	2	8	0	0	3	0	4	3	7	27	6	0	2	1	4	1	1	1	0	49	0	0	1	1	1	1	0	6	0	0	0	0	0	0	0	1	6	0	9	165	2	0	16	142	0	125	97	2	1	1	1	56	3	2	2	0	0	1	0	0	0	0	0	91	82	2	118	0	0	0	2	12	0	0	5	0	0	0	0	461	4	0	1	0	0	0	1	10	1	0	1	48	5	0	0	0	0	54	17	3	0	0	0	0	3	0	1	7	0	0	0	41	0	0	0	16	26	0	86	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	775	2865	1	22075	1724	4	1053	5226	3	1479	2544	48	6584	15927	40350	946	0	48	2033	25	5	4	0	0	1	3	6	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	2	1	0	0	0	0	0	2	1	2	4	0	1	0	0	42	11	0	0	0	0	2	1	0	0	0	0	66	19	0	0	0	0	2	3	20	3	26	1	75	6	0	0	26	6	0	0	1	0	1	0	3	0	10	3	0	0	5	0	1	0	6	0	359	20	0	0
